Sat;RadniDan;Mjesec;PrijasnjaPotrosnja;Potrosnja
16;1;1;17715;18352
17;1;1;18352;19472
18;1;1;19472;19448
19;1;1;19448;18941
20;1;1;18941;18071
21;1;1;18071;16804
22;1;1;16804;15181
23;1;1;15181;13717
0;1;12;12254;11227
1;1;12;11227;10663
2;1;12;10663;10388
3;1;12;10388;10313
4;1;12;10313;10571
5;1;12;10571;11665
6;1;12;11665;13971
7;1;12;13971;15488
8;1;12;15488;16020
9;1;12;16020;16309
10;1;12;16309;16563
11;1;12;16563;16661
12;1;12;16661;16532
13;1;12;16532;16470
14;1;12;16470;16503
15;1;12;16503;16743
16;1;12;16743;17699
17;1;12;17699;18153
18;1;12;18153;17646
19;1;12;17646;16942
20;1;12;16942;16143
21;1;12;16143;15177
22;1;12;15177;13784
23;1;12;13784;12319
0;0;12;12319;11200
1;0;12;11200;10543
2;0;12;10543;10235
3;0;12;10235;10125
4;0;12;10125;10236
5;0;12;10236;10706
6;0;12;10706;11587
7;0;12;11587;12541
8;0;12;12541;13635
9;0;12;13635;14337
10;0;12;14337;14593
11;0;12;14593;14579
12;0;12;14579;14434
13;0;12;14434;14179
14;0;12;14179;14046
15;0;12;14046;14254
16;0;12;14254;15780
17;0;12;15780;17063
18;0;12;17063;16982
19;0;12;16982;16488
20;0;12;16488;16000
21;0;12;16000;15302
22;0;12;15302;14241
23;0;12;14241;12978
0;0;12;12978;11965
1;0;12;11965;11344
2;0;12;11344;11049
3;0;12;11049;10942
4;0;12;10942;11008
5;0;12;11008;11333
6;0;12;11333;11894
7;0;12;11894;12566
8;0;12;12566;13532
9;0;12;13532;14244
10;0;12;14244;14476
11;0;12;14476;14475
12;0;12;14475;14385
13;0;12;14385;14195
14;0;12;14195;14097
15;0;12;14097;14384
16;0;12;14384;16246
17;0;12;16246;17700
18;0;12;17700;17709
19;0;12;17709;17416
20;0;12;17416;16831
21;0;12;16831;15577
22;0;12;15577;13896
23;0;12;13896;12468
0;1;12;12468;11587
1;1;12;11587;11112
2;1;12;11112;10922
3;1;12;10922;10919
4;1;12;10919;11322
5;1;12;11322;12625
6;1;12;12625;15059
7;1;12;15059;16723
8;1;12;16723;17063
9;1;12;17063;17216
10;1;12;17216;17251
11;1;12;17251;17197
12;1;12;17197;17037
13;1;12;17037;16944
14;1;12;16944;16806
15;1;12;16806;17013
16;1;12;17013;18652
17;1;12;18652;20078
18;1;12;20078;20016
19;1;12;20016;19579
20;1;12;19579;18832
21;1;12;18832;17498
22;1;12;17498;15619
23;1;12;15619;13877
0;1;12;13877;12888
1;1;12;12888;12409
2;1;12;12409;12231
3;1;12;12231;12209
4;1;12;12209;12549
5;1;12;12549;13830
6;1;12;13830;16178
7;1;12;16178;17519
8;1;12;17519;17669
9;1;12;17669;17662
10;1;12;17662;17533
11;1;12;17533;17521
12;1;12;17521;17321
13;1;12;17321;17178
14;1;12;17178;17067
15;1;12;17067;17269
16;1;12;17269;18944
17;1;12;18944;20271
18;1;12;20271;20211
19;1;12;20211;19800
20;1;12;19800;19104
21;1;12;19104;17832
22;1;12;17832;15943
23;1;12;15943;14273
0;1;12;14273;13264
1;1;12;13264;12809
2;1;12;12809;12635
3;1;12;12635;12650
4;1;12;12650;13001
5;1;12;13001;14265
6;1;12;14265;16596
7;1;12;16596;17782
8;1;12;17782;17815
9;1;12;17815;17770
10;1;12;17770;17694
11;1;12;17694;17558
12;1;12;17558;17375
13;1;12;17375;17297
14;1;12;17297;17178
15;1;12;17178;17382
16;1;12;17382;18863
17;1;12;18863;19903
18;1;12;19903;19729
19;1;12;19729;19244
20;1;12;19244;18411
21;1;12;18411;17060
22;1;12;17060;15073
23;1;12;15073;13361
0;1;12;13361;12308
1;1;12;12308;11714
2;1;12;11714;11416
3;1;12;11416;11356
4;1;12;11356;11634
5;1;12;11634;12825
6;1;12;12825;15067
7;1;12;15067;16422
8;1;12;16422;16515
9;1;12;16515;16416
10;1;12;16416;16380
11;1;12;16380;16250
12;1;12;16250;16036
13;1;12;16036;15946
14;1;12;15946;15875
15;1;12;15875;16178
16;1;12;16178;17783
17;1;12;17783;18999
18;1;12;18999;18929
19;1;12;18929;18532
20;1;12;18532;17896
21;1;12;17896;16801
22;1;12;16801;15101
23;1;12;15101;13512
0;1;12;13512;12662
1;1;12;12662;12272
2;1;12;12272;12102
3;1;12;12102;12148
4;1;12;12148;12648
5;1;12;12648;13935
6;1;12;13935;16375
7;1;12;16375;17842
8;1;12;17842;18278
9;1;12;18278;18483
10;1;12;18483;18552
11;1;12;18552;18508
12;1;12;18508;18349
13;1;12;18349;18219
14;1;12;18219;18006
15;1;12;18006;18099
16;1;12;18099;19588
17;1;12;19588;20702
18;1;12;20702;20425
19;1;12;20425;19823
20;1;12;19823;19088
21;1;12;19088;18065
22;1;12;18065;16593
23;1;12;16593;14926
0;0;12;14926;13836
1;0;12;13836;13118
2;0;12;13118;12795
3;0;12;12795;12479
4;0;12;12479;12755
5;0;12;12755;13164
6;0;12;13164;14059
7;0;12;14059;15038
8;0;12;15038;16097
9;0;12;16097;16680
10;0;12;16680;16745
11;0;12;16745;16530
12;0;12;16530;16108
13;0;12;16108;15736
14;0;12;15736;15466
15;0;12;15466;15646
16;0;12;15646;17242
17;0;12;17242;18521
18;0;12;18521;18293
19;0;12;18293;17811
20;0;12;17811;17255
21;0;12;17255;16487
22;0;12;16487;15233
23;0;12;15233;13846
0;0;12;13846;12755
1;0;12;12755;12116
2;0;12;12116;11798
3;0;12;11798;11625
4;0;12;11625;11636
5;0;12;11636;11899
6;0;12;11899;12483
7;0;12;12483;13181
8;0;12;13181;14138
9;0;12;14138;14741
10;0;12;14741;14899
11;0;12;14899;14886
12;0;12;14886;14804
13;0;12;14804;14577
14;0;12;14577;14383
15;0;12;14383;14612
16;0;12;14612;16467
17;0;12;16467;17968
18;0;12;17968;18011
19;0;12;18011;17688
20;0;12;17688;17085
21;0;12;17085;15958
22;0;12;15958;14337
23;0;12;14337;12822
0;1;12;12822;11871
1;1;12;11871;11436
2;1;12;11436;11279
3;1;12;11279;11289
4;1;12;11289;11662
5;1;12;11662;12951
6;1;12;12951;15364
7;1;12;15364;16785
8;1;12;16785;17081
9;1;12;17081;17189
10;1;12;17189;17186
11;1;12;17186;17069
12;1;12;17069;16905
13;1;12;16905;16815
14;1;12;16815;16601
15;1;12;16601;16711
16;1;12;16711;18278
17;1;12;18278;19728
18;1;12;19728;19661
19;1;12;19661;19208
20;1;12;19208;18432
21;1;12;18432;17116
22;1;12;17116;15282
23;1;12;15282;13474
0;1;12;13474;12343
1;1;12;12343;11831
2;1;12;11831;11620
3;1;12;11620;11624
4;1;12;11624;12006
5;1;12;12006;13245
6;1;12;13245;15645
7;1;12;15645;16934
8;1;12;16934;17082
9;1;12;17082;17019
10;1;12;17019;17032
11;1;12;17032;16715
12;1;12;16715;16475
13;1;12;16475;16565
14;1;12;16565;16509
15;1;12;16509;16686
16;1;12;16686;18397
17;1;12;18397;19628
18;1;12;19628;19642
19;1;12;19642;19193
20;1;12;19193;18430
21;1;12;18430;17126
22;1;12;17126;15251
23;1;12;15251;13436
0;1;12;13436;12260
1;1;12;12260;11679
2;1;12;11679;11436
3;1;12;11436;11374
4;1;12;11374;11683
5;1;12;11683;12855
6;1;12;12855;15156
7;1;12;15156;16633
8;1;12;16633;16834
9;1;12;16834;16940
10;1;12;16940;16990
11;1;12;16990;17002
12;1;12;17002;16921
13;1;12;16921;16921
14;1;12;16921;16876
15;1;12;16876;17142
16;1;12;17142;18373
17;1;12;18373;19294
18;1;12;19294;19104
19;1;12;19104;18536
20;1;12;18536;17800
21;1;12;17800;16554
22;1;12;16554;14814
23;1;12;14814;12951
0;1;12;12951;11827
1;1;12;11827;11248
2;1;12;11248;10952
3;1;12;10952;10933
4;1;12;10933;11292
5;1;12;11292;12532
6;1;12;12532;14867
7;1;12;14867;16222
8;1;12;16222;16398
9;1;12;16398;16431
10;1;12;16431;16347
11;1;12;16347;16253
12;1;12;16253;16044
13;1;12;16044;15979
14;1;12;15979;15835
15;1;12;15835;15980
16;1;12;15980;17561
17;1;12;17561;18845
18;1;12;18845;18755
19;1;12;18755;18385
20;1;12;18385;17708
21;1;12;17708;16632
22;1;12;16632;14835
23;1;12;14835;12929
0;1;12;12929;11826
1;1;12;11826;11279
2;1;12;11279;10989
3;1;12;10989;10949
4;1;12;10949;11254
5;1;12;11254;12386
6;1;12;12386;14623
7;1;12;14623;16142
8;1;12;16142;16499
9;1;12;16499;16638
10;1;12;16638;16745
11;1;12;16745;16656
12;1;12;16656;16409
13;1;12;16409;16262
14;1;12;16262;16146
15;1;12;16146;16342
16;1;12;16342;17673
17;1;12;17673;18540
18;1;12;18540;18258
19;1;12;18258;17684
20;1;12;17684;17016
21;1;12;17016;16181
22;1;12;16181;14797
23;1;12;14797;13189
0;0;12;13189;11959
1;0;12;11959;11329
2;0;12;11329;10965
3;0;12;10965;10860
4;0;12;10860;10970
5;0;12;10970;11463
6;0;12;11463;12396
7;0;12;12396;13366
8;0;12;13366;14424
9;0;12;14424;15034
10;0;12;15034;15233
11;0;12;15233;15140
12;0;12;15140;14872
13;0;12;14872;14585
14;0;12;14585;14361
15;0;12;14361;14520
16;0;12;14520;16153
17;0;12;16153;17415
18;0;12;17415;17267
19;0;12;17267;16812
20;0;12;16812;16359
21;0;12;16359;15695
22;0;12;15695;14589
23;0;12;14589;13245
0;0;12;13245;12126
1;0;12;12126;11486
2;0;12;11486;11145
3;0;12;11145;10984
4;0;12;10984;11052
5;0;12;11052;11335
6;0;12;11335;11971
7;0;12;11971;12770
8;0;12;12770;13740
9;0;12;13740;14505
10;0;12;14505;14812
11;0;12;14812;14866
12;0;12;14866;14841
13;0;12;14841;14678
14;0;12;14678;14466
15;0;12;14466;14616
16;0;12;14616;16395
17;0;12;16395;17603
18;0;12;17603;17567
19;0;12;17567;17256
20;0;12;17256;16729
21;0;12;16729;15530
22;0;12;15530;13990
23;0;12;13990;12355
0;1;12;12355;11304
1;1;12;11304;10827
2;1;12;10827;10591
3;1;12;10591;10575
4;1;12;10575;10922
5;1;12;10922;12144
6;1;12;12144;14534
7;1;12;14534;15998
8;1;12;15998;16283
9;1;12;16283;16482
10;1;12;16482;16693
11;1;12;16693;16679
12;1;12;16679;16608
13;1;12;16608;16606
14;1;12;16606;16497
15;1;12;16497;16630
16;1;12;16630;18123
17;1;12;18123;19376
18;1;12;19376;19286
19;1;12;19286;18876
20;1;12;18876;18192
21;1;12;18192;16939
22;1;12;16939;15160
23;1;12;15160;13364
0;1;12;13364;12175
1;1;12;12175;11620
2;1;12;11620;11409
3;1;12;11409;11403
4;1;12;11403;11780
5;1;12;11780;13029
6;1;12;13029;15428
7;1;12;15428;16814
8;1;12;16814;16985
9;1;12;16985;16929
10;1;12;16929;16847
11;1;12;16847;16695
12;1;12;16695;16530
13;1;12;16530;16476
14;1;12;16476;16498
15;1;12;16498;16680
16;1;12;16680;18434
17;1;12;18434;19873
18;1;12;19873;19881
19;1;12;19881;19475
20;1;12;19475;18873
21;1;12;18873;17653
22;1;12;17653;15849
23;1;12;15849;14059
0;1;12;14059;12915
1;1;12;12915;12381
2;1;12;12381;12180
3;1;12;12180;12191
4;1;12;12191;12580
5;1;12;12580;13847
6;1;12;13847;16257
7;1;12;16257;17634
8;1;12;17634;17736
9;1;12;17736;17585
10;1;12;17585;17390
11;1;12;17390;17074
12;1;12;17074;16762
13;1;12;16762;16611
14;1;12;16611;16482
15;1;12;16482;16664
16;1;12;16664;18367
17;1;12;18367;19846
18;1;12;19846;19795
19;1;12;19795;19420
20;1;12;19420;18793
21;1;12;18793;17656
22;1;12;17656;15783
23;1;12;15783;13983
0;1;12;13983;12750
1;1;12;12750;12099
2;1;12;12099;11803
3;1;12;11803;11735
4;1;12;11735;12045
5;1;12;12045;13226
6;1;12;13226;15517
7;1;12;15517;17052
8;1;12;17052;17328
9;1;12;17328;17282
10;1;12;17282;17144
11;1;12;17144;16867
12;1;12;16867;16537
13;1;12;16537;16345
14;1;12;16345;16151
15;1;12;16151;16246
16;1;12;16246;17851
17;1;12;17851;19301
18;1;12;19301;19308
19;1;12;19308;18948
20;1;12;18948;18358
21;1;12;18358;17286
22;1;12;17286;15618
23;1;12;15618;13791
0;1;12;13791;12598
1;1;12;12598;12017
2;1;12;12017;11785
3;1;12;11785;11782
4;1;12;11782;12117
5;1;12;12117;13248
6;1;12;13248;15426
7;1;12;15426;16812
8;1;12;16812;17156
9;1;12;17156;17184
10;1;12;17184;17066
11;1;12;17066;16794
12;1;12;16794;16424
13;1;12;16424;16226
14;1;12;16226;16111
15;1;12;16111;16397
16;1;12;16397;18021
17;1;12;18021;18933
18;1;12;18933;18582
19;1;12;18582;17978
20;1;12;17978;17369
21;1;12;17369;16411
22;1;12;16411;14968
23;1;12;14968;13391
0;0;12;13391;12147
1;0;12;12147;11430
2;0;12;11430;11035
3;0;12;11035;10856
4;0;12;10856;10879
5;0;12;10879;11211
6;0;12;11211;12004
7;0;12;12004;13020
8;0;12;13020;14274
9;0;12;14274;15299
10;0;12;15299;15758
11;0;12;15758;15772
12;0;12;15772;15556
13;0;12;15556;15218
14;0;12;15218;14939
15;0;12;14939;14905
16;0;12;14905;16101
17;0;12;16101;17252
18;0;12;17252;17132
19;0;12;17132;16761
20;0;12;16761;16307
21;0;12;16307;15584
22;0;12;15584;14384
23;0;12;14384;13009
0;0;12;13009;11757
1;0;12;11757;10943
2;0;12;10943;10576
3;0;12;10576;10386
4;0;12;10386;10380
5;0;12;10380;10662
6;0;12;10662;11313
7;0;12;11313;12123
8;0;12;12123;13280
9;0;12;13280;14115
10;0;12;14115;14632
11;0;12;14632;14916
12;0;12;14916;14943
13;0;12;14943;14665
14;0;12;14665;14362
15;0;12;14362;14304
16;0;12;14304;15538
17;0;12;15538;16583
18;0;12;16583;16098
19;0;12;16098;15504
20;0;12;15504;15195
21;0;12;15195;14802
22;0;12;14802;14133
23;0;12;14133;13093
0;0;12;13093;12004
1;0;12;12004;11283
2;0;12;11283;10838
3;0;12;10838;10671
4;0;12;10671;10753
5;0;12;10753;11131
6;0;12;11131;11842
7;0;12;11842;12622
8;0;12;12622;13474
9;0;12;13474;14065
10;0;12;14065;14304
11;0;12;14304;14527
12;0;12;14527;14410
13;0;12;14410;14025
14;0;12;14025;13725
15;0;12;13725;13747
16;0;12;13747;14792
17;0;12;14792;15434
18;0;12;15434;15430
19;0;12;15430;15292
20;0;12;15292;15095
21;0;12;15095;14531
22;0;12;14531;13433
23;0;12;13433;12183
0;1;12;12183;11252
1;1;12;11252;10703
2;1;12;10703;10483
3;1;12;10483;10416
4;1;12;10416;10627
5;1;12;10627;11427
6;1;12;11427;12638
7;1;12;12638;13930
8;1;12;13930;14886
9;1;12;14886;15713
10;1;12;15713;16228
11;1;12;16228;16443
12;1;12;16443;16401
13;1;12;16401;16253
14;1;12;16253;16048
15;1;12;16048;16073
16;1;12;16073;17254
17;1;12;17254;18319
18;1;12;18319;18086
19;1;12;18086;17556
20;1;12;17556;16837
21;1;12;16837;15753
22;1;12;15753;14255
23;1;12;14255;12762
0;1;12;12762;11704
1;1;12;11704;11186
2;1;12;11186;10889
3;1;12;10889;10854
4;1;12;10854;11134
5;1;12;11134;12073
6;1;12;12073;13607
7;1;12;13607;14931
8;1;12;14931;15817
9;1;12;15817;16325
10;1;12;16325;16631
11;1;12;16631;16720
12;1;12;16720;16652
13;1;12;16652;16546
14;1;12;16546;16442
15;1;12;16442;16541
16;1;12;16541;17845
17;1;12;17845;19151
18;1;12;19151;19002
19;1;12;19002;18503
20;1;12;18503;17804
21;1;12;17804;16735
22;1;12;16735;15156
23;1;12;15156;13625
0;1;12;13625;12531
1;1;12;12531;12015
2;1;12;12015;11749
3;1;12;11749;11679
4;1;12;11679;11940
5;1;12;11940;12880
6;1;12;12880;14359
7;1;12;14359;15567
8;1;12;15567;16239
9;1;12;16239;16650
10;1;12;16650;16775
11;1;12;16775;16724
12;1;12;16724;16471
13;1;12;16471;16262
14;1;12;16262;16098
15;1;12;16098;16116
16;1;12;16116;17547
17;1;12;17547;18867
18;1;12;18867;18782
19;1;12;18782;18255
20;1;12;18255;17573
21;1;12;17573;16501
22;1;12;16501;14965
23;1;12;14965;13459
0;1;12;13459;12451
1;1;12;12451;11864
2;1;12;11864;11611
3;1;12;11611;11538
4;1;12;11538;11792
5;1;12;11792;12642
6;1;12;12642;14110
7;1;12;14110;15384
8;1;12;15384;16209
9;1;12;16209;16658
10;1;12;16658;16809
11;1;12;16809;16693
12;1;12;16693;16420
13;1;12;16420;16202
14;1;12;16202;15988
15;1;12;15988;16003
16;1;12;16003;17459
17;1;12;17459;18804
18;1;12;18804;18610
19;1;12;18610;18153
20;1;12;18153;17584
21;1;12;17584;16760
22;1;12;16760;15495
23;1;12;15495;14066
0;0;12;14066;12960
1;0;12;12960;12348
2;0;12;12348;12019
3;0;12;12019;11879
4;0;12;11879;11908
5;0;12;11908;12240
6;0;12;12240;12931
7;0;12;12931;13749
8;0;12;13749;14860
9;0;12;14860;15832
10;0;12;15832;16420
11;0;12;16420;16603
12;0;12;16603;16516
13;0;12;16516;16238
14;0;12;16238;15979
15;0;12;15979;16060
16;0;12;16060;17070
17;0;12;17070;17950
18;0;12;17950;17782
19;0;12;17782;17316
20;0;12;17316;16824
21;0;12;16824;16073
22;0;12;16073;14864
23;0;12;14864;13674
0;0;12;13674;12648
1;0;12;12648;12024
2;0;12;12024;11709
3;0;12;11709;11566
4;0;12;11566;11615
5;0;12;11615;11863
6;0;12;11863;12404
7;0;12;12404;12932
8;0;12;12932;13836
9;0;12;13836;14549
10;0;12;14549;14917
11;0;12;14917;15045
12;0;12;15045;14944
13;0;12;14944;14751
14;0;12;14751;14513
15;0;12;14513;14673
16;0;12;14673;16226
17;0;12;16226;17752
18;0;12;17752;17513
19;0;12;17513;16733
20;0;12;16733;16036
21;0;12;16036;15268
22;0;12;15268;14471
23;0;12;14471;13618
