Sat;RadniDan;Mjesec;PrijasnjaPotrosnja;Potrosnja
22;0;12;15890;15133
23;0;12;15133;14269
0;0;1;14269;13302
1;0;1;13302;12538
2;0;1;12538;12070
3;0;1;12070;11776
4;0;1;11776;11714
5;0;1;11714;11870
6;0;1;11870;12258
7;0;1;12258;12696
8;0;1;12696;13452
9;0;1;13452;14271
10;0;1;14271;14915
11;0;1;14915;15277
12;0;1;15277;15474
13;0;1;15474;15354
14;0;1;15354;15183
15;0;1;15183;15301
16;0;1;15301;16523
17;0;1;16523;17661
18;0;1;17661;17511
19;0;1;17511;17061
20;0;1;17061;16514
21;0;1;16514;15608
22;0;1;15608;14469
23;0;1;14469;13257
0;0;1;13257;12275
1;0;1;12275;11760
2;0;1;11760;11505
3;0;1;11505;11449
4;0;1;11449;11646
5;0;1;11646;12136
6;0;1;12136;13006
7;0;1;13006;13764
8;0;1;13764;14616
9;0;1;14616;15440
10;0;1;15440;15967
11;0;1;15967;16100
12;0;1;16100;15967
13;0;1;15967;15727
14;0;1;15727;15596
15;0;1;15596;15908
16;0;1;15908;17384
17;0;1;17384;18699
18;0;1;18699;18540
19;0;1;18540;18071
20;0;1;18071;17320
21;0;1;17320;16140
22;0;1;16140;14591
23;0;1;14591;13224
0;1;1;13224;12307
1;1;1;12307;11900
2;1;1;11900;11713
3;1;1;11713;11712
4;1;1;11712;12060
5;1;1;12060;13204
6;1;1;13204;15149
7;1;1;15149;16502
8;1;1;16502;17074
9;1;1;17074;17571
10;1;1;17571;18016
11;1;1;18016;18242
12;1;1;18242;18269
13;1;1;18269;18196
14;1;1;18196;18006
15;1;1;18006;18059
16;1;1;18059;19104
17;1;1;19104;20258
18;1;1;20258;20017
19;1;1;20017;19437
20;1;1;19437;18572
21;1;1;18572;17223
22;1;1;17223;15502
23;1;1;15502;14017
0;1;1;14017;13113
1;1;1;13113;12628
2;1;1;12628;12419
3;1;1;12419;12414
4;1;1;12414;12787
5;1;1;12787;14032
6;1;1;14032;16328
7;1;1;16328;17620
8;1;1;17620;17790
9;1;1;17790;17806
10;1;1;17806;17801
11;1;1;17801;17730
12;1;1;17730;17490
13;1;1;17490;17386
14;1;1;17386;17310
15;1;1;17310;17563
16;1;1;17563;18774
17;1;1;18774;19914
18;1;1;19914;19765
19;1;1;19765;19237
20;1;1;19237;18486
21;1;1;18486;17259
22;1;1;17259;15510
23;1;1;15510;13965
0;1;1;13965;12977
1;1;1;12977;12413
2;1;1;12413;12175
3;1;1;12175;12141
4;1;1;12141;12462
5;1;1;12462;13589
6;1;1;13589;15830
7;1;1;15830;17373
8;1;1;17373;17643
9;1;1;17643;17818
10;1;1;17818;18012
11;1;1;18012;18016
12;1;1;18016;17792
13;1;1;17792;17539
14;1;1;17539;17243
15;1;1;17243;17265
16;1;1;17265;18227
17;1;1;18227;19529
18;1;1;19529;19418
19;1;1;19418;18922
20;1;1;18922;18147
21;1;1;18147;16886
22;1;1;16886;15212
23;1;1;15212;13687
0;1;1;13687;12677
1;1;1;12677;12133
2;1;1;12133;11898
3;1;1;11898;11870
4;1;1;11870;12161
5;1;1;12161;13310
6;1;1;13310;15535
7;1;1;15535;16927
8;1;1;16927;17176
9;1;1;17176;17370
10;1;1;17370;17491
11;1;1;17491;17490
12;1;1;17490;17304
13;1;1;17304;17231
14;1;1;17231;17137
15;1;1;17137;17242
16;1;1;17242;18205
17;1;1;18205;19117
18;1;1;19117;18842
19;1;1;18842;18243
20;1;1;18243;17552
21;1;1;17552;16662
22;1;1;16662;15427
23;1;1;15427;14128
0;0;1;14128;13149
1;0;1;13149;12588
2;0;1;12588;12342
3;0;1;12342;12256
4;0;1;12256;12387
5;0;1;12387;12872
6;0;1;12872;13715
7;0;1;13715;14631
8;0;1;14631;15626
9;0;1;15626;16290
10;0;1;16290;16544
11;0;1;16544;16437
12;0;1;16437;16106
13;0;1;16106;15763
14;0;1;15763;15491
15;0;1;15491;15561
16;0;1;15561;16713
17;0;1;16713;18205
18;0;1;18205;18111
19;0;1;18111;17665
20;0;1;17665;17048
21;0;1;17048;16279
22;0;1;16279;15207
23;0;1;15207;14109
0;0;1;14109;13141
1;0;1;13141;12538
2;0;1;12538;12226
3;0;1;12226;12100
4;0;1;12100;12110
5;0;1;12110;12327
6;0;1;12327;12853
7;0;1;12853;13549
8;0;1;13549;14471
9;0;1;14471;15314
10;0;1;15314;15736
11;0;1;15736;15951
12;0;1;15951;15897
13;0;1;15897;15605
14;0;1;15605;15273
15;0;1;15273;15308
16;0;1;15308;16605
17;0;1;16605;18135
18;0;1;18135;18142
19;0;1;18142;17747
20;0;1;17747;17089
21;0;1;17089;15911
22;0;1;15911;14543
23;0;1;14543;13289
0;1;1;13289;12449
1;1;1;12449;12023
2;1;1;12023;11863
3;1;1;11863;11885
4;1;1;11885;12236
5;1;1;12236;13445
6;1;1;13445;15772
7;1;1;15772;17274
8;1;1;17274;17459
9;1;1;17459;17489
10;1;1;17489;17518
11;1;1;17518;17412
12;1;1;17412;17175
13;1;1;17175;17034
14;1;1;17034;16799
15;1;1;16799;16762
16;1;1;16762;17729
17;1;1;17729;19152
18;1;1;19152;18995
19;1;1;18995;18457
20;1;1;18457;17616
21;1;1;17616;16357
22;1;1;16357;14688
23;1;1;14688;13207
0;1;1;13207;12295
1;1;1;12295;11825
2;1;1;11825;11639
3;1;1;11639;11656
4;1;1;11656;12009
5;1;1;12009;13248
6;1;1;13248;15589
7;1;1;15589;17015
8;1;1;17015;16983
9;1;1;16983;16926
10;1;1;16926;16889
11;1;1;16889;16774
12;1;1;16774;16579
13;1;1;16579;16411
14;1;1;16411;16212
15;1;1;16212;16288
16;1;1;16288;17386
17;1;1;17386;18977
18;1;1;18977;18961
19;1;1;18961;18527
20;1;1;18527;17844
21;1;1;17844;16665
22;1;1;16665;15027
23;1;1;15027;13525
0;1;1;13525;12601
1;1;1;12601;12102
2;1;1;12102;11867
3;1;1;11867;11836
4;1;1;11836;12144
5;1;1;12144;13258
6;1;1;13258;15558
7;1;1;15558;16973
8;1;1;16973;17060
9;1;1;17060;17105
10;1;1;17105;17225
11;1;1;17225;17253
12;1;1;17253;17104
13;1;1;17104;17050
14;1;1;17050;16910
15;1;1;16910;17099
16;1;1;17099;17988
17;1;1;17988;19006
18;1;1;19006;18756
19;1;1;18756;18194
20;1;1;18194;17359
21;1;1;17359;16048
22;1;1;16048;14404
23;1;1;14404;12849
0;1;1;12849;11874
1;1;1;11874;11276
2;1;1;11276;11081
3;1;1;11081;11093
4;1;1;11093;11401
5;1;1;11401;12537
6;1;1;12537;14876
7;1;1;14876;16230
8;1;1;16230;16324
9;1;1;16324;16367
10;1;1;16367;16413
11;1;1;16413;16320
12;1;1;16320;16098
13;1;1;16098;15971
14;1;1;15971;15795
15;1;1;15795;15796
16;1;1;15796;16664
17;1;1;16664;18201
18;1;1;18201;18251
19;1;1;18251;17839
20;1;1;17839;17076
21;1;1;17076;15966
22;1;1;15966;14348
23;1;1;14348;12867
0;1;1;12867;11975
1;1;1;11975;11510
2;1;1;11510;11330
3;1;1;11330;11372
4;1;1;11372;11724
5;1;1;11724;12946
6;1;1;12946;15277
7;1;1;15277;16671
8;1;1;16671;16826
9;1;1;16826;16777
10;1;1;16777;16758
11;1;1;16758;16670
12;1;1;16670;16430
13;1;1;16430;16317
14;1;1;16317;16166
15;1;1;16166;16204
16;1;1;16204;17023
17;1;1;17023;17908
18;1;1;17908;17620
19;1;1;17620;16979
20;1;1;16979;16263
21;1;1;16263;15341
22;1;1;15341;14054
23;1;1;14054;12677
0;0;1;12677;11721
1;0;1;11721;11130
2;0;1;11130;10789
3;0;1;10789;10620
4;0;1;10620;10663
5;0;1;10663;11043
6;0;1;11043;11849
7;0;1;11849;12829
8;0;1;12829;14086
9;0;1;14086;15175
10;0;1;15175;15697
11;0;1;15697;15835
12;0;1;15835;15681
13;0;1;15681;15381
14;0;1;15381;15014
15;0;1;15014;15038
16;0;1;15038;15820
17;0;1;15820;16764
18;0;1;16764;16510
19;0;1;16510;15963
20;0;1;15963;15296
21;0;1;15296;14572
22;0;1;14572;13725
23;0;1;13725;12776
0;0;1;12776;11923
1;0;1;11923;11405
2;0;1;11405;11181
3;0;1;11181;11146
4;0;1;11146;11263
5;0;1;11263;11608
6;0;1;11608;12225
7;0;1;12225;13046
8;0;1;13046;14200
9;0;1;14200;15256
10;0;1;15256;16069
11;0;1;16069;16629
12;0;1;16629;16876
13;0;1;16876;16932
14;0;1;16932;16854
15;0;1;16854;16978
16;0;1;16978;17877
17;0;1;17877;19296
18;0;1;19296;19313
19;0;1;19313;18839
20;0;1;18839;18149
21;0;1;18149;17256
22;0;1;17256;16232
23;0;1;16232;15102
0;0;1;15102;14312
1;0;1;14312;13935
2;0;1;13935;13807
3;0;1;13807;13834
4;0;1;13834;14137
5;0;1;14137;15009
6;0;1;15009;16459
7;0;1;16459;17633
8;0;1;17633;18482
9;0;1;18482;18996
10;0;1;18996;19241
11;0;1;19241;19167
12;0;1;19167;18859
13;0;1;18859;18575
14;0;1;18575;18254
15;0;1;18254;18196
16;0;1;18196;19010
17;0;1;19010;20559
18;0;1;20559;20491
19;0;1;20491;19991
20;0;1;19991;19180
21;0;1;19180;17927
22;0;1;17927;16343
23;0;1;16343;14875
0;1;1;14875;13969
1;1;1;13969;13592
2;1;1;13592;13421
3;1;1;13421;13443
4;1;1;13443;13819
5;1;1;13819;15000
6;1;1;15000;17305
7;1;1;17305;18476
8;1;1;18476;18475
9;1;1;18475;18298
10;1;1;18298;18129
11;1;1;18129;17858
12;1;1;17858;17587
13;1;1;17587;17389
14;1;1;17389;17227
15;1;1;17227;17288
16;1;1;17288;18277
17;1;1;18277;19717
18;1;1;19717;19620
19;1;1;19620;19095
20;1;1;19095;18241
21;1;1;18241;16974
22;1;1;16974;15264
23;1;1;15264;13771
0;1;1;13771;12812
1;1;1;12812;12289
2;1;1;12289;12020
3;1;1;12020;11975
4;1;1;11975;12211
5;1;1;12211;13335
6;1;1;13335;15522
7;1;1;15522;16948
8;1;1;16948;17145
9;1;1;17145;17152
10;1;1;17152;17154
11;1;1;17154;17179
12;1;1;17179;17031
13;1;1;17031;16939
14;1;1;16939;16789
15;1;1;16789;16858
16;1;1;16858;17441
17;1;1;17441;18616
18;1;1;18616;18620
19;1;1;18620;18167
20;1;1;18167;17455
21;1;1;17455;16296
22;1;1;16296;14783
23;1;1;14783;13341
0;1;1;13341;12463
1;1;1;12463;12008
2;1;1;12008;11856
3;1;1;11856;11858
4;1;1;11858;12191
5;1;1;12191;13447
6;1;1;13447;15831
7;1;1;15831;17103
8;1;1;17103;17212
9;1;1;17212;17217
10;1;1;17217;17239
11;1;1;17239;17111
12;1;1;17111;16857
13;1;1;16857;16748
14;1;1;16748;16538
15;1;1;16538;16412
16;1;1;16412;17061
17;1;1;17061;18625
18;1;1;18625;18851
19;1;1;18851;18436
20;1;1;18436;17751
21;1;1;17751;16566
22;1;1;16566;14962
23;1;1;14962;13520
0;1;1;13520;12587
1;1;1;12587;12068
2;1;1;12068;11825
3;1;1;11825;11792
4;1;1;11792;12053
5;1;1;12053;13163
6;1;1;13163;15427
7;1;1;15427;16662
8;1;1;16662;16750
9;1;1;16750;16744
10;1;1;16744;16686
11;1;1;16686;16524
12;1;1;16524;16237
13;1;1;16237;16083
14;1;1;16083;15834
15;1;1;15834;15723
16;1;1;15723;16270
17;1;1;16270;17527
18;1;1;17527;17373
19;1;1;17373;16801
20;1;1;16801;16146
21;1;1;16146;15232
22;1;1;15232;14026
23;1;1;14026;12742
0;0;1;12742;11831
1;0;1;11831;11255
2;0;1;11255;10967
3;0;1;10967;10852
4;0;1;10852;10926
5;0;1;10926;11385
6;0;1;11385;12282
7;0;1;12282;13148
8;0;1;13148;14218
9;0;1;14218;14899
10;0;1;14899;15170
11;0;1;15170;15149
12;0;1;15149;14868
13;0;1;14868;14561
14;0;1;14561;14271
15;0;1;14271;14253
16;0;1;14253;15079
17;0;1;15079;16403
18;0;1;16403;16410
19;0;1;16410;15977
20;0;1;15977;15521
21;0;1;15521;14847
22;0;1;14847;13942
23;0;1;13942;12903
0;0;1;12903;12091
1;0;1;12091;11571
2;0;1;11571;11376
3;0;1;11376;11328
4;0;1;11328;11409
5;0;1;11409;11723
6;0;1;11723;12327
7;0;1;12327;12976
8;0;1;12976;13995
9;0;1;13995;14783
10;0;1;14783;15135
11;0;1;15135;15240
12;0;1;15240;15118
13;0;1;15118;14851
14;0;1;14851;14650
15;0;1;14650;14831
16;0;1;14831;15848
17;0;1;15848;17546
18;0;1;17546;17760
19;0;1;17760;17400
20;0;1;17400;16796
21;0;1;16796;15668
22;0;1;15668;14285
23;0;1;14285;13028
0;1;1;13028;12196
1;1;1;12196;11775
2;1;1;11775;11638
3;1;1;11638;11669
4;1;1;11669;12051
5;1;1;12051;13323
6;1;1;13323;15554
7;1;1;15554;17018
8;1;1;17018;17583
9;1;1;17583;17986
10;1;1;17986;18329
11;1;1;18329;18383
12;1;1;18383;18179
13;1;1;18179;18033
14;1;1;18033;17772
15;1;1;17772;17585
16;1;1;17585;18174
17;1;1;18174;19548
18;1;1;19548;19519
19;1;1;19519;18869
20;1;1;18869;17995
21;1;1;17995;16636
22;1;1;16636;14933
23;1;1;14933;13482
0;1;1;13482;12591
1;1;1;12591;12186
2;1;1;12186;12013
3;1;1;12013;12022
4;1;1;12022;12404
5;1;1;12404;13644
6;1;1;13644;16007
7;1;1;16007;17249
8;1;1;17249;17262
9;1;1;17262;17170
10;1;1;17170;17104
11;1;1;17104;16912
12;1;1;16912;16660
13;1;1;16660;16515
14;1;1;16515;16323
15;1;1;16323;16349
16;1;1;16349;17066
17;1;1;17066;18776
18;1;1;18776;18948
19;1;1;18948;18531
20;1;1;18531;17752
21;1;1;17752;16555
22;1;1;16555;14928
23;1;1;14928;13411
0;1;1;13411;12515
1;1;1;12515;12029
2;1;1;12029;11821
3;1;1;11821;11788
4;1;1;11788;12087
5;1;1;12087;13317
6;1;1;13317;15699
7;1;1;15699;17006
8;1;1;17006;17124
9;1;1;17124;17074
10;1;1;17074;17054
11;1;1;17054;16970
12;1;1;16970;16765
13;1;1;16765;16712
14;1;1;16712;16615
15;1;1;16615;16676
16;1;1;16676;17379
17;1;1;17379;18848
18;1;1;18848;18947
19;1;1;18947;18498
20;1;1;18498;17738
21;1;1;17738;16527
22;1;1;16527;14965
23;1;1;14965;13483
0;1;1;13483;12618
1;1;1;12618;12179
2;1;1;12179;12003
3;1;1;12003;12030
4;1;1;12030;12396
5;1;1;12396;13609
6;1;1;13609;15968
7;1;1;15968;17334
8;1;1;17334;17528
9;1;1;17528;17511
10;1;1;17511;17490
11;1;1;17490;17378
12;1;1;17378;17132
13;1;1;17132;17037
14;1;1;17037;16868
15;1;1;16868;16898
16;1;1;16898;17618
17;1;1;17618;19322
18;1;1;19322;19592
19;1;1;19592;19256
20;1;1;19256;18585
21;1;1;18585;17447
22;1;1;17447;15799
23;1;1;15799;14384
0;1;1;14384;13528
1;1;1;13528;13068
2;1;1;13068;12920
3;1;1;12920;12948
4;1;1;12948;13300
5;1;1;13300;14486
6;1;1;14486;16822
7;1;1;16822;18052
8;1;1;18052;18151
9;1;1;18151;18074
10;1;1;18074;17930
11;1;1;17930;17625
12;1;1;17625;17263
13;1;1;17263;17040
14;1;1;17040;16719
15;1;1;16719;16579
16;1;1;16579;17040
17;1;1;17040;18432
18;1;1;18432;18528
19;1;1;18528;18005
20;1;1;18005;17356
21;1;1;17356;16451
22;1;1;16451;15093
23;1;1;15093;13772
0;0;1;13772;12810
1;0;1;12810;12293
2;0;1;12293;12018
3;0;1;12018;11871
4;0;1;11871;11966
5;0;1;11966;12368
6;0;1;12368;13175
7;0;1;13175;14085
8;0;1;14085;15145
9;0;1;15145;15817
10;0;1;15817;15995
11;0;1;15995;15758
12;0;1;15758;15216
13;0;1;15216;14698
14;0;1;14698;14336
15;0;1;14336;14231
16;0;1;14231;14745
17;0;1;14745;16310
18;0;1;16310;16554
19;0;1;16554;16126
20;0;1;16126;15589
21;0;1;15589;14859
22;0;1;14859;13887
23;0;1;13887;12812
0;0;1;12812;11903
1;0;1;11903;11400
2;0;1;11400;11176
3;0;1;11176;11083
4;0;1;11083;11150
5;0;1;11150;11414
6;0;1;11414;11980
7;0;1;11980;12606
8;0;1;12606;13660
9;0;1;13660;14397
10;0;1;14397;14758
11;0;1;14758;14951
12;0;1;14951;14949
13;0;1;14949;14868
14;0;1;14868;14886
15;0;1;14886;15163
16;0;1;15163;16062
17;0;1;16062;17257
18;0;1;17257;17239
19;0;1;17239;16769
20;0;1;16769;16030
21;0;1;16030;14802
22;0;1;14802;13398
23;0;1;13398;12192
0;1;1;12192;11447
1;1;1;11447;11025
2;1;1;11025;10899
3;1;1;10899;10920
4;1;1;10920;11333
5;1;1;11333;12616
6;1;1;12616;14974
7;1;1;14974;16469
8;1;1;16469;16859
9;1;1;16859;17013
10;1;1;17013;17183
11;1;1;17183;17207
12;1;1;17207;17090
13;1;1;17090;17030
14;1;1;17030;16930
15;1;1;16930;17106
16;1;1;17106;17901
17;1;1;17901;19039
18;1;1;19039;18966
19;1;1;18966;18469
20;1;1;18469;17629
21;1;1;17629;16325
22;1;1;16325;14678
23;1;1;14678;13229
0;1;1;13229;12372
1;1;1;12372;11867
2;1;1;11867;11676
3;1;1;11676;11667
4;1;1;11667;11983
5;1;1;11983;13135
6;1;1;13135;15441
7;1;1;15441;17002
8;1;1;17002;17328
9;1;1;17328;17524
10;1;1;17524;17733
11;1;1;17733;17806
12;1;1;17806;17760
13;1;1;17760;17721
14;1;1;17721;17595
15;1;1;17595;17715
16;1;1;17715;18352
17;1;1;18352;19472
18;1;1;19472;19448
19;1;1;19448;18941
20;1;1;18941;18071
21;1;1;18071;16804
22;1;1;16804;15181
23;1;1;15181;13717
0;0;2;13989;13226
1;0;2;13226;12799
2;0;2;12799;12598
3;0;2;12598;12588
4;0;2;12588;12687
5;0;2;12687;13032
6;0;2;13032;13457
7;0;2;13457;14136
8;0;2;14136;14998
9;0;2;14998;15621
10;0;2;15621;15994
11;0;2;15994;16156
12;0;2;16156;16115
13;0;2;16115;15905
14;0;2;15905;15760
15;0;2;15760;15850
16;0;2;15850;16408
17;0;2;16408;17757
18;0;2;17757;18938
19;0;2;18938;18731
20;0;2;18731;18166
21;0;2;18166;17094
22;0;2;17094;15759
23;0;2;15759;14601
0;1;2;14601;13849
1;1;2;13849;13555
2;1;2;13555;13475
3;1;2;13475;13561
4;1;2;13561;13975
5;1;2;13975;15286
6;1;2;15286;17381
7;1;2;17381;18627
8;1;2;18627;18964
9;1;2;18964;19061
10;1;2;19061;18935
11;1;2;18935;18745
12;1;2;18745;18514
13;1;2;18514;18410
14;1;2;18410;18115
15;1;2;18115;18011
16;1;2;18011;18280
17;1;2;18280;19485
18;1;2;19485;20469
19;1;2;20469;20238
20;1;2;20238;19411
21;1;2;19411;18149
22;1;2;18149;16540
23;1;2;16540;15160
0;1;2;15160;14283
1;1;2;14283;13904
2;1;2;13904;13756
3;1;2;13756;13790
4;1;2;13790;14138
5;1;2;14138;15296
6;1;2;15296;17300
7;1;2;17300;18378
8;1;2;18378;18486
9;1;2;18486;18460
10;1;2;18460;18430
11;1;2;18430;18301
12;1;2;18301;17993
13;1;2;17993;17816
14;1;2;17816;17558
15;1;2;17558;17498
16;1;2;17498;17786
17;1;2;17786;18943
18;1;2;18943;19997
19;1;2;19997;19690
20;1;2;19690;18951
21;1;2;18951;17789
22;1;2;17789;16115
23;1;2;16115;14710
